Year,Genre encoded,Votes encoded,Director encoded,Actor 1 encoded,Actor 2 encoded,Actor 3 encoded,Predicted_Rating
1993,6.0,5.8,5.2,6.7,5.8,5.8,5.8000000000000025
2003,5.8,5.7,6.2,4.8,5.8,5.7,5.9
2019,6.0,5.8,6.6,5.7,5.9,5.9,5.800000000000004
1964,5.6,5.8,6.0,5.9,5.9,5.9,5.8
1966,6.2,5.7,6.5,6.3,6.4,6.5,6.4
2000,5.6,5.4,4.7,5.1,5.4,5.5,3.3
1991,6.1,5.9,5.2,5.2,5.7,5.6,5.5
1988,5.6,5.7,5.2,5.4,5.4,4.4,4.3
2013,5.7,6.4,6.0,7.0,6.1,5.2,6.0
1982,6.0,6.5,5.3,6.7,6.6,5.7,6.6
1942,6.0,5.8,5.7,5.2,5.8,5.8,5.8
1956,5.7,5.8,5.9,5.9,5.9,5.9,5.800000000000003
2005,6.2,6.7,6.4,5.4,6.4,5.5,6.4
1975,5.8,5.8,5.8,6.7,5.6,6.7,5.8
1968,6.6,5.8,5.8,5.8,5.8,6.2,5.8
1997,6.0,6.2,5.1,4.2,4.9,4.7,5.1
1950,5.7,5.8,6.9,6.8,6.2,6.6,7.9
1987,5.6,5.7,5.3,5.5,3.9,4.8,3.8
1994,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1979,6.0,6.5,6.0,5.7,6.0,6.2,7.7
1995,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1988,6.0,5.8,6.1,5.8,5.9,5.9,5.800000000000007
1960,6.0,5.8,5.7,5.8,5.8,6.0,5.799999999999836
2020,6.4,5.8,5.8,5.9,5.9,5.9,5.799999999999836
2019,6.4,5.8,6.8,5.8,5.9,5.9,5.8
2019,6.0,5.8,5.8,6.3,5.8,5.8,5.800000000000008
2019,6.0,5.8,5.7,5.5,4.7,5.8,6.0
1995,6.0,5.6,4.9,5.9,5.1,4.6,4.5
1934,6.0,5.8,5.8,5.8,5.9,5.9,5.799999999999836
2004,5.4,5.8,5.7,5.8,5.8,5.7,5.8
1933,6.0,5.8,5.8,5.8,5.9,5.9,5.799999999999836
1983,5.6,5.7,5.7,5.7,5.4,6.3,5.2
2004,6.2,6.2,6.4,6.2,5.8,6.2,7.0
2008,5.7,3.6,4.3,4.2,6.0,5.4,3.6
2006,5.8,5.8,5.8,5.8,5.9,5.9,5.799999999999836
1975,6.0,5.7,6.0,6.1,6.1,6.0,6.0
2021,6.0,5.8,6.4,5.9,5.9,5.9,5.800000000000004
2017,5.8,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1983,6.0,5.8,5.8,5.9,5.8,5.8,5.799999999999836
2016,5.3,5.6,4.5,5.6,6.5,5.1,4.7
1968,5.0,5.8,5.7,6.0,5.9,6.2,5.800000000000004
1947,6.0,5.8,6.2,5.8,5.8,5.8,5.8000000000000025
1987,6.0,5.8,5.9,6.6,6.3,5.7,6.5
1969,6.0,7.8,7.0,6.4,6.4,6.0,7.8
2003,5.9,5.9,4.6,4.7,4.5,5.4,4.7
1988,5.5,6.1,5.4,5.7,5.1,4.4,4.2
1983,5.5,6.4,5.6,5.7,5.6,6.2,5.8
1958,6.0,5.8,6.2,6.4,6.4,5.8,6.1
1979,5.6,5.8,5.8,5.8,5.6,5.8,5.799999999999836
1988,6.0,5.8,5.8,6.1,5.8,6.2,5.800000000000001
1963,6.0,5.8,5.9,5.8,6.0,5.9,5.800000000000003
1946,6.0,5.8,5.8,5.8,6.7,6.2,5.8000000000000025
1940,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1963,5.9,6.1,6.9,6.8,6.4,7.1,6.9
2021,6.6,5.8,4.6,5.8,5.5,4.1,6.9
1938,6.0,5.8,5.8,5.9,6.3,6.4,5.8
2009,5.8,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1968,5.6,6.2,6.0,7.0,6.5,6.5,7.8
1977,6.1,5.7,5.5,5.8,5.6,6.1,4.7
2018,6.0,6.3,6.0,6.2,5.3,6.2,6.3
1999,5.7,5.8,5.8,5.8,5.8,5.9,5.799999999999836
2002,6.1,5.1,5.4,6.3,5.7,6.1,5.5
2019,6.0,5.8,5.8,5.8,5.8,5.9,5.799999999999836
2005,5.7,7.2,6.7,5.7,5.8,6.4,7.200000000000002
1975,5.3,6.4,5.4,6.0,6.2,6.1,7.0
2015,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1936,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1949,6.0,5.4,5.9,6.6,6.0,6.3,7.5
1994,5.5,6.4,4.8,5.4,5.8,5.5,5.1
2002,6.8,5.9,6.8,5.2,6.8,5.9,5.8
2020,6.4,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1989,5.6,6.2,5.4,5.0,5.1,5.3,5.4
1997,5.8,4.7,5.2,4.8,5.7,5.4,4.5
1982,5.6,5.8,6.4,5.7,5.6,6.1,5.8
2011,5.6,3.3,3.8,5.7,6.0,5.5,4.4
2005,5.9,6.0,5.0,4.5,6.4,5.6,3.7
2019,5.4,5.8,5.6,5.5,5.3,6.2,5.8
1987,5.6,5.9,4.9,5.7,5.7,4.9,5.0
1980,5.1,5.9,5.5,5.3,6.2,6.1,5.3
2018,5.4,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1934,6.0,5.8,5.9,5.9,5.8,5.9,5.8
2020,5.8,5.5,5.5,6.2,5.5,5.9,5.5
2015,6.0,7.6,5.6,6.7,7.1,7.6,7.6
2016,5.5,5.3,5.6,5.8,5.8,5.3,5.3
1969,6.0,5.8,6.1,5.8,5.7,5.9,5.8
1966,6.6,5.1,6.3,6.3,6.4,6.2,6.3
1985,6.0,5.8,4.8,5.8,5.8,6.3,5.8
1962,5.8,5.4,5.9,6.0,6.2,6.1,5.0
2021,6.1,5.8,6.0,5.5,5.8,5.9,5.799999999999999
1992,6.0,5.7,6.4,6.4,5.8,6.4,6.4
1961,5.4,5.7,3.9,5.8,5.8,5.5,4.5
1961,5.3,5.8,5.8,5.8,5.8,5.9,5.799999999999998
2013,6.0,5.8,5.7,5.9,5.9,5.9,5.799999999999836
2006,5.7,5.7,5.9,6.0,6.0,4.2,5.6
1942,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1946,6.0,5.8,5.8,5.8,5.9,5.9,5.799999999999836
1971,6.4,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1934,6.0,5.8,5.8,6.6,5.7,5.8,5.8
2016,6.0,5.8,5.7,5.7,5.8,5.8,5.8
1959,6.8,6.1,6.0,6.8,6.3,6.3,7.1
2009,5.0,7.3,7.3,6.5,6.4,6.0,7.3
2004,5.1,5.6,4.8,4.9,2.4,6.2,2.3
1991,5.5,6.1,4.9,5.3,5.4,6.0,5.1
2001,5.4,5.4,3.1,3.1,3.1,5.9,3.2
1948,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1967,6.0,5.8,5.9,6.0,6.1,5.8,5.8
1940,6.0,5.6,6.1,6.5,6.5,6.3,7.1
2008,5.7,5.8,5.8,6.2,5.8,5.8,5.800000000000008
2009,5.9,5.8,6.1,6.1,6.5,5.8,5.4
2022,5.8,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1985,5.6,5.9,4.6,5.2,5.2,6.5,5.1
1954,6.1,5.8,5.9,6.4,6.5,6.4,6.2
1988,6.0,5.8,5.5,6.4,5.8,6.1,5.9
2019,5.7,5.8,5.8,5.5,6.3,5.8,5.799999999999999
2005,5.7,6.2,5.6,5.2,6.0,6.6,6.1
1969,5.1,6.0,6.8,6.1,6.2,6.4,6.5
1946,6.0,5.8,6.3,6.0,5.9,5.8,5.8000000000000025
1956,6.0,5.6,6.0,6.5,6.5,5.9,6.2
2018,6.1,6.4,7.2,7.7,6.4,7.7,8.4
1998,5.5,6.2,5.2,5.3,5.3,5.3,5.4
1932,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
2005,5.6,6.7,6.8,7.3,6.5,7.4,7.200000000000001
1974,6.0,5.8,5.8,5.4,5.8,7.2,5.8
2000,6.0,5.8,5.8,5.8,5.8,5.4,5.8
2001,6.0,5.8,5.2,5.4,4.7,5.9,5.8
1991,6.0,5.7,4.9,5.5,4.4,5.0,4.1
1933,6.0,5.8,5.8,5.8,5.9,5.9,5.799999999999836
1983,5.7,8.4,5.5,6.0,6.4,8.4,8.200000000000001
1976,5.9,5.8,5.6,5.3,5.6,6.6,5.8
2019,5.9,4.6,5.8,5.1,5.7,4.3,4.5
1977,6.0,5.4,5.7,4.7,4.7,5.9,7.2
1986,6.0,5.8,6.6,5.9,5.9,5.9,5.800000000000004
2018,6.0,6.0,6.1,5.8,5.9,6.2,6.2
2015,5.6,4.8,6.2,6.2,6.0,6.2,6.3
1943,5.9,5.7,6.1,5.9,6.0,6.4,7.2
1978,6.0,5.8,5.8,5.8,5.7,6.3,5.8
1990,5.6,5.8,5.2,5.7,5.1,5.2,5.0
1989,6.1,6.2,5.2,5.3,5.9,5.3,5.6
1980,5.6,5.8,5.8,5.8,5.8,6.4,5.800000000000004
1990,5.7,5.8,5.8,5.8,5.5,5.8,5.799999999999836
1960,6.6,5.8,5.9,5.8,6.0,6.1,5.8
1951,6.0,5.4,7.4,6.4,7.4,7.4,7.3
1988,5.6,6.8,5.3,5.3,5.6,5.6,6.2
1988,5.7,5.8,5.9,5.9,5.9,5.9,5.799999999999973
2019,6.0,5.8,5.9,5.9,5.9,5.9,5.799999999999973
2021,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1942,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
2020,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1992,5.7,5.8,5.8,5.8,6.0,5.9,5.799999999999999
1990,6.1,5.8,5.8,5.8,5.9,5.9,5.799999999999836
2017,6.1,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1936,6.0,5.8,5.8,5.8,5.8,5.9,5.799999999999836
2021,6.0,5.8,6.3,5.8,5.8,6.2,5.8
2019,5.8,7.3,6.9,6.8,6.9,5.7,7.3
1960,5.6,6.3,6.6,6.8,6.8,7.3,6.8
1938,6.0,5.8,6.1,6.2,6.1,6.4,6.4
2010,6.4,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1964,6.0,7.3,6.7,7.0,6.5,6.0,6.3
2020,5.7,5.4,6.1,6.1,6.1,6.1,7.0
2017,5.4,6.6,5.4,5.3,5.2,5.9,5.9
2003,6.0,7.9,6.7,6.6,6.4,7.2,7.9
2011,5.9,5.3,6.0,6.4,6.0,6.1,5.9
1947,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1941,6.0,5.8,6.0,5.9,5.9,5.9,5.800000000000003
1967,5.4,5.8,5.0,6.3,5.8,6.0,5.8
1982,5.3,5.7,5.2,5.9,6.2,5.6,6.5
1985,5.7,5.9,5.4,5.7,5.7,6.2,5.0
1974,6.1,5.4,6.0,6.3,6.7,5.9,5.2
1993,5.4,5.8,5.0,5.8,5.8,6.1,5.8
1972,6.1,5.8,7.0,5.8,6.0,6.0,6.9
1993,6.0,5.4,5.4,5.2,5.2,6.8,4.5
1938,6.0,5.8,5.8,5.8,6.2,5.7,5.8
2014,5.6,5.1,4.6,4.0,5.5,4.0,5.5
2009,5.7,5.8,5.8,5.8,5.7,5.8,5.799999999999836
1984,5.4,5.7,5.2,6.6,5.2,5.4,5.6
1936,6.0,5.8,6.0,5.8,5.8,5.8,5.800000000000004
1942,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1981,7.1,5.8,7.1,5.7,5.9,6.0,7.1
1960,5.5,5.8,5.8,5.9,5.8,5.8,5.799999999999836
1959,6.0,5.8,5.9,5.9,5.8,5.8,5.800000000000004
2012,5.6,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1992,5.7,5.8,5.8,5.8,5.9,5.9,5.799999999999836
1952,6.0,5.8,5.8,5.8,5.9,5.9,5.799999999999836
2005,5.6,6.0,6.9,5.8,5.4,5.9,5.900000000000001
2018,5.9,7.5,7.5,5.1,7.5,7.5,7.4
1987,5.5,5.8,6.4,5.7,5.4,5.4,6.4
2011,6.2,5.7,6.5,5.8,6.1,6.1,5.8
2018,6.4,5.7,7.9,5.9,5.9,5.9,7.9
1970,5.1,6.7,6.6,5.7,6.1,6.3,7.2
2015,5.6,5.8,5.8,5.8,5.8,5.8,5.799999999999836
2000,6.2,5.2,4.9,5.3,5.5,6.1,5.8
2001,6.4,4.4,5.8,5.4,4.7,5.7,3.1
1938,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
2009,6.0,5.7,6.8,5.9,5.9,5.9,6.6
1989,6.0,5.8,5.2,5.7,5.0,5.9,4.8
1951,6.0,5.8,5.9,5.8,6.1,5.8,5.800000000000004
2003,5.8,5.3,5.6,5.0,5.5,5.3,5.3
1996,5.9,5.5,5.4,6.0,6.3,5.1,5.5
1971,6.0,5.7,4.9,4.9,5.2,5.4,2.8
1992,5.7,5.8,5.8,5.8,5.8,5.9,5.799999999999836
2019,5.9,5.7,8.2,8.2,8.8,8.8,8.2
2020,5.9,6.3,7.5,6.0,6.3,6.0,6.8
1955,6.0,5.8,5.8,5.8,6.0,6.1,5.800000000000006
1983,5.9,5.8,4.8,5.7,6.2,5.8,5.8000000000000025
2018,5.4,5.8,4.9,5.6,5.8,6.2,5.8
2005,5.7,5.9,4.1,5.0,5.0,5.7,4.2
1999,5.9,5.6,5.9,5.9,5.1,6.0,6.0
2007,6.4,7.3,6.2,5.5,6.2,5.8,7.299999999999999
1994,6.0,6.5,5.9,6.0,5.3,4.4,6.5
1951,6.3,5.7,5.8,6.5,5.9,6.5,7.0
1982,5.5,7.3,5.9,6.2,6.7,6.6,7.299999999999999
1934,6.0,5.8,5.8,5.8,6.0,6.3,5.8
2017,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
2018,6.0,5.7,7.8,7.8,7.8,7.8,7.8
2003,6.0,5.8,5.9,5.4,5.1,5.3,5.9
1998,5.8,5.7,5.2,5.6,5.1,5.1,6.2
1979,5.8,6.0,4.8,5.7,6.0,5.1,3.5
2021,5.7,5.8,6.6,6.6,5.8,5.8,5.8
2007,5.8,5.8,5.8,5.8,5.8,5.8,5.799999999999836
2004,5.4,5.7,4.9,5.5,5.6,5.8,5.2
2002,5.7,4.4,5.1,5.2,4.4,3.5,3.5
2019,6.0,5.8,5.8,5.8,5.8,5.9,5.799999999999836
1987,5.6,6.0,6.2,6.3,6.5,6.2,6.4
1971,6.0,6.0,6.7,7.2,6.6,5.8,7.5
1974,5.7,5.8,5.8,6.0,6.2,5.8,5.8
2009,5.7,5.0,4.9,5.9,5.8,5.2,5.1
2004,5.7,6.1,5.8,6.0,5.1,5.7,5.3
1992,6.1,5.4,5.6,5.6,5.8,5.6,5.1
2000,5.6,5.5,5.5,5.2,5.1,5.4,5.6
2019,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1969,5.4,5.9,6.9,6.4,6.9,6.6,6.9
1944,5.9,5.8,5.8,5.8,5.8,5.8,5.799999999999836
2015,5.5,5.8,5.8,6.1,6.2,5.8,5.8
1980,6.0,5.8,5.9,5.9,5.9,5.9,5.800000000000006
2019,5.5,5.5,5.5,5.5,6.7,5.0,5.8
2009,5.6,6.8,5.6,4.6,5.2,5.6,5.1
1979,6.1,5.7,5.9,5.7,5.7,6.0,6.0
1999,5.6,6.0,4.1,5.5,4.8,5.0,5.8
1995,5.5,5.3,5.4,4.8,4.9,4.5,3.6
2016,6.0,6.8,8.8,7.2,8.8,7.7,8.8
1946,6.0,5.8,5.9,5.8,5.9,6.0,5.8
2017,5.5,6.2,5.9,4.5,5.9,5.8,6.3
1991,5.7,5.9,5.4,5.7,5.4,5.8,5.8
1940,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1972,5.9,6.8,6.0,6.0,5.7,5.8,5.7
2012,5.1,5.8,6.8,6.2,6.8,6.8,6.8
2005,6.1,7.1,5.9,6.0,6.9,5.4,6.9
2021,6.4,5.8,5.8,5.8,5.9,5.9,5.799999999999836
1978,6.4,5.8,6.2,5.9,5.9,5.9,5.800000000000007
1964,6.1,5.7,5.3,6.3,6.2,5.2,5.0
1967,5.8,5.8,5.9,6.1,6.3,5.9,5.8
1990,6.0,5.7,5.9,5.7,6.0,4.9,6.8
1988,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1989,6.0,5.8,5.8,5.8,5.8,5.2,5.8
1966,5.9,5.7,6.3,6.0,6.4,6.7,6.5
2018,6.0,5.8,5.8,5.8,5.9,5.9,5.799999999999836
1957,6.0,5.7,6.1,7.3,6.5,5.9,7.4
2019,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
2005,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
2021,6.0,5.8,5.8,5.8,5.8,6.9,5.8
2001,5.4,6.1,5.6,5.6,5.3,6.0,6.5
1986,5.6,5.8,5.8,6.4,5.9,5.9,5.800000000000008
2020,6.0,5.6,6.4,5.9,5.9,5.9,8.4
2010,6.0,5.8,5.8,5.8,5.9,5.9,5.799999999999836
1967,6.0,5.8,5.8,5.8,5.7,6.2,5.8
1933,6.0,5.8,5.8,5.8,5.9,5.9,5.799999999999836
2010,6.0,5.9,6.6,6.6,6.0,6.6,7.0
2019,5.8,5.8,4.7,6.3,5.8,5.8,5.8000000000000025
1997,5.6,6.2,5.2,3.6,6.3,4.9,4.1
1989,5.5,6.1,5.2,5.7,5.6,5.7,5.9
1982,6.9,6.2,7.0,6.4,6.2,6.0,7.1
1978,5.6,5.5,5.2,5.7,6.3,5.7,6.1
1952,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1990,6.0,5.8,5.8,6.0,5.2,5.8,5.799999999999836
2000,5.6,5.8,5.6,5.7,5.4,5.4,5.5
1939,6.0,5.8,5.8,5.8,5.8,5.9,5.799999999999836
1974,5.9,6.2,6.5,5.9,6.1,6.4,7.0
1996,5.5,5.8,4.8,5.5,5.8,5.7,5.8
2019,5.9,5.8,5.3,5.9,5.9,5.9,5.8000000000000025
1979,6.0,5.8,5.9,6.3,5.7,6.0,6.8
1933,5.8,5.8,5.7,5.8,5.8,5.7,5.8
1997,5.5,5.6,4.4,4.6,5.5,5.1,3.3
1989,6.1,5.4,6.4,6.5,6.7,6.2,6.8
2005,5.7,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1974,6.0,5.8,6.0,6.3,5.8,6.0,5.6
2021,5.7,5.8,6.3,6.0,5.6,5.9,5.800000000000004
1948,6.0,5.8,6.4,5.8,5.8,6.4,5.800000000000004
1976,5.0,6.0,5.3,5.6,5.9,5.3,5.8
1950,5.9,6.1,6.4,6.8,6.2,6.7,8.5
2000,5.7,5.8,5.9,5.9,5.9,5.9,5.799999999999973
1999,5.7,6.1,6.1,5.6,6.1,5.1,6.1
2010,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1989,5.7,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1974,6.0,5.8,5.9,5.8,5.8,5.8,5.8
1982,5.5,5.7,5.6,5.6,4.8,5.8,7.2
1990,5.7,5.8,5.8,5.8,5.8,5.8,5.799999999999836
2021,5.6,5.7,6.0,6.4,6.4,6.1,6.4
2016,5.7,5.7,4.0,4.0,4.0,5.2,4.0
2014,6.2,5.1,5.1,6.4,6.1,5.8,5.9
1970,6.0,6.0,6.5,6.3,6.2,6.9,7.7
2016,6.5,6.1,7.6,7.6,7.6,7.6,7.6000000000000005
1982,6.0,5.7,5.7,6.0,5.9,6.4,7.0
1987,6.0,5.8,6.5,5.9,5.9,5.9,5.800000000000004
2021,5.7,5.8,5.8,5.8,5.1,5.4,5.8
1958,6.0,5.8,5.8,5.9,6.1,5.9,5.800000000000006
2016,5.8,1.9,1.9,4.2,4.5,3.3,3.3
2008,6.0,5.7,5.4,5.4,5.4,5.4,5.3999999999999995
1988,5.6,5.8,5.8,5.7,6.0,5.8,5.799999999999999
1963,5.8,5.8,5.9,5.8,5.8,5.9,5.800000000000003
2011,5.7,5.6,6.3,6.1,6.1,5.9,6.1
2006,5.7,5.7,4.5,4.5,4.5,5.4,4.5
2019,5.7,5.8,4.9,5.8,5.8,5.8,5.8000000000000025
2016,6.7,5.3,5.5,4.9,5.3,5.3,5.2
1944,6.0,5.8,5.8,6.1,5.8,6.1,5.800000000000001
2018,6.0,5.8,5.8,5.9,5.7,5.9,5.799999999999836
1997,6.4,6.0,5.6,5.3,5.3,5.2,5.4
1969,5.9,6.1,5.4,6.0,6.3,6.5,5.7
1982,5.8,6.8,6.6,5.9,6.6,6.6,6.8
2004,5.7,5.8,5.8,5.6,5.8,5.8,5.800000000000006
2020,6.1,5.8,6.2,5.8,6.0,5.8,5.8
1975,5.6,5.8,6.2,5.7,6.0,5.8,5.8
2002,5.8,5.8,6.0,5.8,5.8,5.8,5.8
1939,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1947,6.1,5.8,7.3,5.8,5.8,5.8,5.8
2017,6.0,6.2,5.1,5.1,5.1,5.1,5.1
2019,5.6,5.8,5.8,5.4,5.9,5.9,5.800000000000006
1999,5.4,5.8,5.8,5.8,5.0,5.3,5.8
2001,5.6,5.8,5.9,5.9,5.9,5.9,5.800000000000005
1985,6.0,5.9,6.3,7.0,6.7,7.1,8.0
1991,6.0,5.8,6.3,5.8,6.0,5.8,5.8
1975,5.8,6.2,5.5,6.1,5.7,5.3,6.3
1988,5.6,5.8,5.6,5.0,5.5,6.1,5.8
2000,5.9,5.0,5.6,5.9,6.3,6.4,6.9
1999,5.6,5.8,6.2,5.8,5.8,5.8,5.800000000000004
1947,6.0,5.7,7.7,7.7,5.9,5.9,7.6
1933,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
2001,5.9,3.6,5.8,3.6,3.6,4.0,3.9
2019,5.8,5.8,5.8,5.8,5.8,5.8,5.799999999999836
2004,5.4,5.6,5.3,5.6,5.3,5.3,5.3
1935,6.0,5.8,5.7,5.8,5.8,6.1,5.8
1941,6.0,5.8,5.8,5.8,5.8,6.0,5.799999999999836
2016,5.9,7.6,7.3,6.8,7.2,7.6,7.3
2016,6.0,5.7,8.0,6.3,8.0,6.9,8.0
2018,6.4,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1978,5.6,5.8,5.9,5.9,5.9,5.9,5.800000000000005
1964,6.0,5.8,5.7,6.0,6.2,6.4,5.8
1950,6.0,5.8,6.1,5.9,5.9,5.9,5.8
2006,5.3,5.1,5.7,4.6,4.2,4.9,4.4
1988,5.9,4.8,5.7,4.8,5.0,5.5,4.9
1986,5.7,5.4,5.3,4.8,3.6,4.3,3.6
1997,5.6,5.9,3.5,5.0,4.9,5.4,3.8
2014,5.4,6.2,6.2,6.0,6.6,6.8,6.4
1944,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
2000,5.7,5.8,5.8,5.8,5.8,5.2,5.8
1992,6.0,5.8,5.8,5.8,5.9,5.9,5.799999999999836
2002,5.6,6.1,4.9,4.6,5.3,4.8,4.9
1979,5.5,5.6,5.3,4.7,5.5,4.2,2.5
2019,5.7,5.8,5.9,5.2,6.3,5.9,5.799999999999999
1950,6.0,5.8,5.8,6.0,5.8,6.0,5.799999999999836
2013,5.7,5.8,5.0,3.9,4.4,5.6,3.9
1999,5.6,6.0,4.5,5.3,5.3,4.7,4.4
1981,6.0,5.6,6.1,6.2,8.0,6.3,7.9
1984,6.0,5.8,5.4,5.9,5.6,4.9,4.3
1947,5.9,5.4,5.9,6.2,5.9,5.8,6.2
2017,5.5,5.3,5.7,5.3,5.2,5.5,5.2
2021,5.3,5.8,6.4,5.8,5.2,6.1,5.8
2004,5.7,5.8,5.8,5.8,5.9,5.9,5.799999999999836
1996,5.5,6.1,6.2,5.0,5.4,5.8,6.5
1957,6.0,5.8,5.4,5.8,6.3,5.8,5.8
1989,5.9,6.3,5.9,5.3,5.7,5.1,5.2
2001,5.3,5.7,5.2,5.5,4.8,5.5,5.7
2006,5.6,7.1,6.3,5.9,6.4,5.5,7.1
1973,5.6,6.5,5.8,5.7,5.9,6.2,6.7
1983,6.0,5.8,5.9,5.9,5.9,5.9,5.799999999999973
2019,5.9,4.0,4.0,5.1,4.0,5.4,3.0
1948,6.0,6.1,6.1,7.0,6.4,6.5,7.5
1974,6.4,5.1,6.8,6.4,6.2,6.2,5.8
2018,6.0,5.8,6.3,6.7,5.8,5.7,5.799999999999998
2006,5.5,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1936,6.0,5.8,5.9,5.9,5.8,5.8,5.800000000000004
1950,6.0,5.8,6.2,6.6,6.0,5.8,5.800000000000004
1997,6.0,5.7,7.2,7.2,7.2,7.2,7.200000000000001
1939,6.0,5.8,6.3,5.8,6.3,5.8,5.8
1957,6.1,5.7,6.6,5.9,5.9,6.2,6.2
1970,5.6,5.8,5.8,5.8,5.9,5.9,5.799999999999836
2019,6.0,5.8,5.8,6.0,5.7,6.1,5.8
2003,5.6,5.7,4.7,5.0,5.2,5.0,4.1
1997,5.9,5.7,5.1,4.8,5.1,5.4,4.3
1972,6.0,5.8,6.2,5.8,5.7,5.9,5.8
1965,4.8,5.7,6.0,5.9,5.8,6.0,5.8
2013,5.8,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1962,5.6,6.1,6.1,6.7,6.4,6.0,7.0
1979,6.5,5.9,7.3,5.8,6.0,5.8,5.8
2015,5.8,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1981,5.4,5.0,6.6,6.0,6.1,5.7,6.3
1973,5.8,5.8,6.9,6.3,6.3,7.3,7.6
1975,6.0,6.2,5.6,5.9,6.2,6.2,7.2
1953,6.1,5.8,5.8,5.9,6.3,5.8,5.8
1985,5.5,5.8,5.9,6.0,5.4,5.0,4.4
1966,5.8,5.8,5.9,5.9,5.8,6.1,5.8
1942,6.0,6.0,6.5,5.9,5.9,6.4,6.7
1975,5.9,5.6,6.3,6.3,6.3,6.3,6.4
1988,5.4,5.8,5.8,5.2,5.8,5.8,5.800000000000006
2006,5.9,6.5,6.2,5.5,5.1,5.4,6.7
1947,6.1,5.8,5.8,5.9,6.0,6.1,5.8
2021,5.5,5.8,5.8,5.8,5.8,5.8,5.799999999999836
2005,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
2011,5.6,6.8,5.8,5.3,5.8,5.4,5.6
2018,6.4,5.8,7.3,7.4,6.5,7.1,8.9
2020,5.7,5.8,5.9,5.9,5.9,5.9,5.799999999999973
1950,6.0,5.8,5.9,5.9,6.2,5.9,5.800000000000004
1933,6.0,5.8,5.8,5.8,5.8,5.9,5.799999999999836
1992,5.6,5.8,5.8,4.7,5.8,5.5,5.8
1993,5.5,4.2,5.3,5.5,5.8,5.6,5.3
1990,5.9,6.5,5.9,5.8,5.3,5.4,6.5
1946,6.0,5.8,6.2,5.9,5.8,5.8,5.8000000000000025
2019,4.9,5.8,5.8,5.8,5.8,5.8,5.799999999999998
1957,6.0,5.8,5.8,5.9,6.3,6.2,5.800000000000006
2019,5.9,7.4,7.4,7.4,7.4,7.4,7.4
1980,5.7,6.8,6.8,6.3,6.7,6.0,7.1
1997,5.6,5.7,6.0,5.7,5.3,5.0,5.0
2019,5.8,6.9,6.4,5.5,5.7,6.9,6.8
2017,6.0,5.7,6.1,6.6,6.6,6.6,6.6
1945,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
2005,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
2013,5.6,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1970,5.6,5.8,5.8,6.1,5.8,6.2,6.6
2003,5.6,6.2,5.8,4.6,5.1,5.4,5.4
1970,5.6,5.8,5.8,6.0,6.2,5.9,5.8
